,0,1,2,3,awair_device_uuid,awair_mac_address,description,details,device_class,device_id,facilities_tag,gateway_id,location_general,location_specific,receiver,time,value
10569,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:55:38-05:00,794.0
10570,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:55:48-05:00,793.0
10571,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:55:58-05:00,793.0
10572,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:56:08-05:00,793.0
10573,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:56:18-05:00,793.0
10574,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:56:28-05:00,794.0
10575,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:56:39-05:00,795.0
10576,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:56:49-05:00,794.0
10577,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:56:59-05:00,796.0
10578,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:57:09-05:00,798.0
10579,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:57:19-05:00,799.0
10580,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:57:29-05:00,799.0
10581,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:57:39-05:00,800.0
10582,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:57:49-05:00,800.0
